Sample	time
adapterRemoval	2.514354705810547
afterqc	0.12209701538085938
bamtools/stats	0.05183601379394531
bbmap/aqhist	0.04364585876464844
bbmap/bhist	0.04209423065185547
bbmap/bincov	0.0416717529296875
bbmap/bqhist	0.04124045372009277
bbmap/covhist	0.04063296318054199
bbmap/covstats	0.040515899658203125
bbmap/ehist	0.03980231285095215
bbmap/gchist	0.0400238037109375
bbmap/idhist	0.039309024810791016
bbmap/ihist	0.039695024490356445
bbmap/indelhist	0.03966379165649414
bbmap/lhist	0.03949141502380371
bbmap/mhist	0.03934955596923828
bbmap/qahist	0.03924202919006348
bbmap/qchist	0.03964829444885254
bbmap/qhist	0.03897285461425781
bbmap/rpkm	0.03976082801818848
bbmap/stats	0.04624438285827637
bbmap/statsfile	0.03868293762207031
bbmap/statsfile_machine	0.03878378868103027
bcftools/stats	0.11894011497497559
bcl2fastq	2.718107223510742
bclconvert/adaptermetrics	0.002458333969116211
bclconvert/demux	0.0028841495513916016
bclconvert/quality_metrics	0.002541065216064453
bclconvert/runinfo	0.036783456802368164
bclconvert/unknown_barcodes	0.002435922622680664
biobambam2/bamsormadup	0.0528714656829834
biobloomtools	0.04852461814880371
biscuit/align_isize	0.04471731185913086
biscuit/align_mapq	0.04709362983703613
biscuit/align_strand	0.04613065719604492
biscuit/base_avg_retention_rate	0.0023403167724609375
biscuit/covdist_all_base	0.0024039745330810547
biscuit/covdist_all_base_botgc	0.002485513687133789
biscuit/covdist_all_base_topgc	0.002416372299194336
biscuit/covdist_all_cpg	0.0023000240325927734
biscuit/covdist_all_cpg_botgc	0.002431631088256836
biscuit/covdist_all_cpg_topgc	0.0024242401123046875
biscuit/covdist_q40_base	0.0023355484008789062
biscuit/covdist_q40_base_botgc	0.002436399459838867
biscuit/covdist_q40_base_topgc	0.002389192581176758
biscuit/covdist_q40_cpg	0.0023310184478759766
biscuit/covdist_q40_cpg_botgc	0.002336263656616211
biscuit/covdist_q40_cpg_topgc	0.002372264862060547
biscuit/cpg_retention_readpos	0.0023157596588134766
biscuit/cph_retention_readpos	0.0023272037506103516
biscuit/dup_report	0.044213294982910156
biscuit/qc_cv	0.04341268539428711
biscuit/read_avg_retention_rate	0.002315521240234375
bismark/align	0.0024030208587646484
bismark/bam2nuc	0.0023131370544433594
bismark/dedup	0.0023484230041503906
bismark/m_bias	0.002264738082885742
bismark/meth_extract	0.0023512840270996094
bowtie1	0.11896252632141113
bowtie2	0.11930632591247559
busco	0.04277658462524414
bustools	0.0023107528686523438
ccs/v4	0.015899181365966797
ccs/v5	0.1192011833190918
checkqc	0.1172189712524414
clipandmerge	0.05525398254394531
clusterflow/logs	0.002259492874145508
clusterflow/runfiles	0.04383444786071777
conpair/concordance	0.042708635330200195
conpair/contamination	0.04256105422973633
custom_content	0.0024514198303222656
cutadapt	0.11843037605285645
damageprofiler	0.00223541259765625
dedup	0.0022423267364501953
deeptools/bamPEFragmentSizeDistribution	0.041228532791137695
deeptools/bamPEFragmentSizeTable	0.04166769981384277
deeptools/estimateReadFiltering	0.04149580001831055
deeptools/plotCorrelationData	0.04123735427856445
deeptools/plotCoverageOutRawCounts	0.04015994071960449
deeptools/plotCoverageStdout	0.04059576988220215
deeptools/plotEnrichment	0.03986191749572754
deeptools/plotFingerprintOutQualityMetrics	0.03933978080749512
deeptools/plotFingerprintOutRawCounts	0.03951549530029297
deeptools/plotPCAData	0.03943037986755371
deeptools/plotProfile	0.03942751884460449
disambiguate	0.03965926170349121
dragen/contig_mean_cov	0.0024073123931884766
dragen/coverage_metrics	0.0023310184478759766
dragen/fine_hist	0.0022537708282470703
dragen/fragment_length_hist	0.0022399425506591797
dragen/mapping_metrics	0.044333696365356445
dragen/ploidy_estimation_metrics	0.0022885799407958984
dragen/vc_metrics	0.0022978782653808594
eigenstratdatabasetools	0.002298593521118164
fastp	0.002267122268676758
fastq_screen	0.0022513866424560547
fastqc/data	0.0022368431091308594
fastqc/theoretical_gc	0.001300811767578125
fastqc/zip	0.0027360916137695312
featurecounts	0.001215219497680664
fgbio/errorratebyreadposition	0.039906978607177734
fgbio/groupreadsbyumi	0.04063272476196289
flash/hist	0.0013391971588134766
flash/log	0.12169814109802246
flexbar	0.11545228958129883
gatk/base_recalibrator	0.03930020332336426
gatk/varianteval	0.11664891242980957
gffcompare	0.040876150131225586
goleft_indexcov/ped	0.0013380050659179688
goleft_indexcov/roc	0.0013413429260253906
happy	0.11771821975708008
hicexplorer	0.012732505798339844
hicpro/assplit	0.0013244152069091797
hicpro/mRSstat	0.0012896060943603516
hicpro/mergestat	0.0013399124145507812
hicpro/mmapstat	0.0013577938079833984
hicpro/mpairstat	0.0013165473937988281
hicup	0.0013840198516845703
hisat2	0.11551666259765625
homer/FreqDistribution	0.0013909339904785156
homer/GCcontent	0.0013620853424072266
homer/LengthDistribution	0.0014281272888183594
homer/RestrictionDistribution	0.0014965534210205078
homer/findpeaks	0.042185306549072266
homer/genomeGCcontent	0.0013692378997802734
homer/tagInfo	0.0012874603271484375
hops	0.0014190673828125
htseq	0.11658430099487305
interop/index-summary	0.11118626594543457
interop/summary	0.11608529090881348
ivar/trim	0.04074811935424805
jcvi	0.1090707778930664
jellyfish	0.0013222694396972656
kaiju	0.03712582588195801
kallisto	0.11056017875671387
kat	0.0013651847839355469
kraken	0.039319753646850586
leehom	0.11305546760559082
lima/counts	0.041678428649902344
lima/summary	0.011432647705078125
longranger/invocation	0.010972023010253906
longranger/summary	0.04139137268066406
macs2	0.0013437271118164062
malt	0.040116310119628906
methylQA	0.0012884140014648438
minionqc	0.11542582511901855
mirtop	0.0013659000396728516
mirtrace/contaminationbasic	0.0015096664428710938
